"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-18",,"73","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-19",,"83","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-20",,"75","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-21",,"71","43",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-22",,"71","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-23",,"70","35",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-24",,"72","42",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-25",,"69","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-26",,"74","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-27",,"81","47",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-28",,"87","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-29",,"76","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-09-30",,"72","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-01",,"75","33",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-02",,"80","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-03",,"85","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-04",,"91","57",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-05",,"84","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-06",,"83","59",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-07",,"81","67",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-08",,"79","62",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-09",,"80","55",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-10",,"71","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-11",,"79","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-12",,"71","56",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-13",,"74","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-14",,"65","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-15",,"75","35",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-16",,"64","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-17",,"51","38",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-18",,"55","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-19",,"51","29",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-20",,"55","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-21",,"73","27",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-22",,"62","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-23",,"79","33",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-24",,"79","36",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-25",,"71","46",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-26",,"51","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-27",,"57","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-28",,"59","28",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-29",,"68","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-30",,"62","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-10-31",,"69","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-01",,"67","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-02",,"48","34",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-03",,"52","25",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-04",,"56","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-05",,"60","40",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-06",,"57","30",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-07",,"55","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-08",,"45","40",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-09",,"51","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-10",,"49","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-11",,"65","26",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-12",,"57","29",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-13",,"55","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-14",,"59","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-15",,"55","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-16",,"45","20",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-17",,"50","15",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-18",,"59","37",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-19",,"47","25",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-20",,"36","17",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-21",,"37","15",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-22",,"45","28",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-23",,"58","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-24",,"72","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-25",,"58","46",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-26",,"49","34",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-27",,"42","14",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-28",,"50","12",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-29",,"46","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-11-30",,"52","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-01",,"36","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-02",,"38","7",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-03",,"36","27",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-04",,"28","3",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-05",,"22","8",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-06",,"18","-3",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-07",,"33","10",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-08",,"29","7",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-09",,"26","-2",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-10",,"32","2",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-11",,"41","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-12",,"43","34",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-13",,"41","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-14",,"51","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-15",,"35","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-16",,"38","14",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-17",,"50","20",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-18",,"52","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-19",,"35","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-20",,"37","27",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-21",,"47","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-22",,"35","15",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-23",,"42","11",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-24",,"49","16",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-25",,"51","20",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-26",,"50","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-27",,"45","28",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-28",,"57","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-29",,"57","26",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-30",,"50","28",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2011-12-31",,"52","27",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-01",,"43","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-02",,"35","11",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-03",,"50","9",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-04",,"59","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-05",,"68","25",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-06",,"50","24",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-07",,"42","16",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-08",,"44","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-09",,"52","20",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-10",,"62","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-11",,"39","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-12",,"21","12",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-13",,"32","4",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-14",,"46","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-15",,"55","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-16",,"40","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-17",,"25","5",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-18",,"37","5",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-19",,"16","5",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-20",,"27","8",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-21",,"25","5",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-22",,"48","24",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-23",,"36","16",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-24",,"36","10",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-25",,"38","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-26",,"50","17",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-27",,"46","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-28",,"46","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-29",,"46","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-30",,"70","34",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-01-31",,"61","24",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-01",,"63","20",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-02",,"55","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-03",,"49","33",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-04",,"33","29",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-05",,"34","10",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-06",,"36","7",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-07",,"33","25",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-08",,"28","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-09",,"35","22",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-10",,"30","4",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-11",,"17","-3",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-12",,"30","-5",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-13",,"32","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-14",,"40","9",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-15",,"41","16",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-16",,"39","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-17",,"41","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-18",,"39","15",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-19",,"45","14",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-20",,"43","35",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-21",,"47","30",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-22",,"54","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-23",,"48","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-24",,"47","27",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-25",,"42","15",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-26",,"54","30",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-27",,"42","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-28",,"56","36",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-02-29",,"44","23",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-01",,"52","18",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-02",,"50","30",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-03",,"44","24",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-04",,"57","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-05",,"61","19",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-06",,"70","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-07",,"61","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-08",,"53","25",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-09",,"66","21",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-10",,"68","36",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-11",,"50","38",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-12",,"74","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-13",,"83","32",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-14",,"81","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-15",,"78","38",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-16",,"80","42",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-17",,"83","60",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-18",,"80","62",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-19",,"68","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-20",,"58","51",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-21",,"60","52",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-22",,"65","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-23",,"70","46",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-24",,"79","40",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-25",,"81","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-26",,"84","58",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-27",,"80","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-28",,"77","38",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-29",,"72","57",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-30",,"80","42",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-03-31",,"91","51",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-01",,"88","55",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-02",,"90","57",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-03",,"68","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-04",,"63","52",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-05",,"67","47",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-06",,"68","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-07",,"65","34",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-08",,"73","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-09",,"69","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-10",,"63","29",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-11",,"58","26",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-12",,"54","42",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-13",,"78","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-14",,"63","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-15",,"69","45",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-16",,"61","40",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-17",,"74","40",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-18",,"74","51",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-19",,"65","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-20",,"60","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-21",,"74","38",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-22",,"63","36",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-23",,"71","31",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-24",,"91","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-25",,"92","53",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-26",,"75","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-27",,"63","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-28",,"68","46",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-29",,"52","43",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-04-30",,"73","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-01",,"84","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-02",,"85","61",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-03",,"81","60",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-04",,"90","61",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-05",,"90","68",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-06",,"75","58",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-07",,"70","46",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-08",,"70","42",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-09",,"70","39",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-10",,"86","47",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-11",,"73","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-12",,"71","47",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-13",,"75","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-14",,"83","44",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-15",,"87","51",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-16",,"80","43",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-17",,"91","55",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-18",,"91","67",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-19",,"84","58",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-20",,"72","50",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-21",,"77","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-22",,"86","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-23",,"94","66",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-24",,"77","54",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-25",,"75","56",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-26",,"96","65",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-27",,"93","65",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-28",,"82","57",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-29",,"78","53",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-30",,"68","49",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-05-31",,"62","43",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-01",,"67","41",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-02",,"83","48",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-03",,"90","60",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-04",,"90","59",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-05",,"88","57",
"USW00014939","LINCOLN AIRPORT, NE US","40.8508","-96.7475","362.7","2012-06-06",,"88","62",
